un_number,name_en,class_or_division,subsidiary_hazard,packing_group,special_provisions,limited_quantity,excepted_quantity,packing_instructions,special_packing_provisions,tank_bulk_instructions,tank_special_provisions,source_page
3089,,4.1,,III,223,5 kg,E1,P002 IBC08,"B2, B4",T1,TP33,302
3090,( ),9,,,188 230 310 376 377 384 387,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,,,,302
3091,( ),9,,,188 230 310 360 376 377 384 387 390,0,E0,P903 P908 P909 P910 P911 LP903 LP904 LP905 LP906,,,,302
3092,1--2-,3,,III,,5 L,E1,P001 IBC03 LP01,,T2,TP1,302
3093,,8,5.1,I,274,0,E0,P001,,,,302
3093,,8,5.1,II,274,1 L,E2,P001 IBC02,,,,302
3094,,8,4.3,I,274,0,E0,P001,,,,302
3094,,8,4.3,II,274,1 L,E2,P001,,,,302
3095,,8,4.2,I,274,0,E0,P002,,T6,TP33,302
3095,,8,4.2,II,274,1 kg,E2,P002 IBC06,B2,T3,TP33,302
3096,,8,4.3,I,274,0,E0,P002,,T6,TP33,302
3096,,8,4.3,II,274,1 kg,E2,P002 IBC06,B2,T3,TP33,302
3097,,4.1,5.1,II,274,1 kg,E0,P099,,,,302
3097,,4.1,5.1,III,223 274,5 kg,E0,P099,,T1,TP33,302
3098,,5.1,8,I,274,0,E0,P502,,,,302
3098,,5.1,8,II,274,1 L,E2,P504 IBC01,,,,302
3098,,5.1,8,III,223 274,5 L,E1,P504 IBC02,,,,302
3099,,5.1,6.1,I,274,0,E0,P502,,,,303
3099,,5.1,6.1,II,274,1 L,E2,P504 IBC01,,,,303
3099,,5.1,6.1,III,223 274,5 L,E1,P504 IBC02,,,,303
3100,,5.1,4.2,I,274,0,E0,P099,,,,303
3100,,5.1,4.2,II,274,0,E0,P099,,,,303
3101,B,5.2,,,122 181 195 274,25 ml,E0,P520,,,,303
3102,B,5.2,,,122 181 195 274,100 g,E0,P520,,,,303
3103,C,5.2,,,122 195 274,25 ml,E0,P520,,,,303
3104,C,5.2,,,122 195 274,100 g,E0,P520,,,,303
3105,D,5.2,,,122 274,125 ml,E0,P520,,,,303
3106,D,5.2,,,122 274,500 g,E0,P520,,,,303
3107,E,5.2,,,122 274,125 ml,E0,P520,,,,303
3108,E,5.2,,,122 274,500 g,E0,P520,,,,303
3109,F,5.2,,,122 274,125 ml,E0,P520 IBC520,,T23,,303
3110,F,5.2,,,122 274,500 g,E0,P520 IBC520,,T23,TP33,303
3111,B,5.2,,,122 181 195 274,0,E0,P520,,,,303
3112,B,5.2,,,122 181 195 274,0,E0,P520,,,,304
3113,C,5.2,,,122 195 274,0,E0,P520,,,,304
3114,C,5.2,,,122 195 274,0,E0,P520,,,,304
3115,D,5.2,,,122 274,0,E0,P520,,,,304
3116,D,5.2,,,122 274,0,E0,P520,,,,304
3117,E,5.2,,,122 274,0,E0,P520,,,,304
3118,E,5.2,,,122 274,0,E0,P520,,,,304
3119,F,5.2,,,122 274,0,E0,P520 IBC520,,T23,,304
3120,F,5.2,,,122 274,0,E0,P520 IBC520,,T23,TP33,304
3121,,5.1,4.3,I,274,0,E0,P099,,,,304
3121,,5.1,4.3,II,274,1 kg,E0,P099,,,,304
3122,,6.1,5.1,I,274 315,0,E0,P001,,,,304
3122,,6.1,5.1,II,274,100 ml,E4,P001 IBC02,,,,304
3123,,6.1,4.3,I,274 315,0,E0,P099,,,,304
3123,,6.1,4.3,II,274,100 ml,E4,P001 IBC02,,,,304
3124,,6.1,4.2,I,274,0,E5,P002,,T6,TP33,304
3124,,6.1,4.2,II,274,0,E4,P002 IBC06,B2,T3,TP33,304
3125,,6.1,4.3,I,274,0,E5,P099,,T6,TP33,304
3125,,6.1,4.3,II,274,500 g,E4,P002 IBC06,B2,T3,TP33,304
3126,,4.2,8,II,274,0,E2,P410 IBC05,B2,T3,TP33,305
3126,,4.2,8,III,223 274,0,E1,P002 IBC08,B3,T1,TP33,305
3127,,4.2,5.1,II,274,0,E0,P099,,T3,TP33,305
3127,,4.2,5.1,III,223 274,0,E0,P099,,T1,TP33,305
3128,,4.2,6.1,II,274,0,E2,P410 IBC05,B2,T3,TP33,305
3128,,4.2,6.1,III,223 274,0,E1,P002 IBC08,B3,T1,TP33,305
3129,,4.3,8,I,274,0,E0,P402,,T14,TP2 TP7 TP13,305
3129,,4.3,8,II,274,500 ml,E0,P402 IBC01,,T11,TP2 TP7,305
3129,,4.3,8,III,223 274,1 L,E1,P001 IBC02,,T7,TP2 TP7,305
3130,,4.3,6.1,I,274,0,E0,P402,,,,305
3130,,4.3,6.1,II,274,500 ml,E0,P402 IBC01,,,,305
3130,,4.3,6.1,III,223 274,1 L,E1,P001 IBC02,,,,305
3131,,4.3,8,I,274,0,E0,P403,,T9,TP7 TP33,305
3131,,4.3,8,II,274,500 g,E2,P410 IBC06,B2,T3,TP33,305
3131,,4.3,8,III,223 274,1 kg,E1,P410 IBC08,B4,T1,TP33,305
3132,,4.3,4.1,I,274,0,E0,P403 IBC99,,,,305
3132,,4.3,4.1,II,274,500 g,E2,P410 IBC04,,T3,TP33,305
3132,,4.3,4.1,III,223 274,1 kg,E1,P410 IBC06,,T1,TP33,305
3133,,4.3,5.1,II,274,500 g,E0,P099,,,,305
3133,,4.3,5.1,III,223 274,1 kg,E0,P099,,,,305
3134,,4.3,6.1,I,274,0,E0,P403,,,,305
3134,,4.3,6.1,II,274,500 g,E2,P410 IBC05,B2,T3,TP33,305
3134,,4.3,6.1,III,223 274,1 kg,E1,P410 IBC08,B4,T1,TP33,305
3135,,4.3,4.2,I,274,0,E0,P403,,,,305
3135,,4.3,4.2,II,274,0,E2,P410 IBC05,B2,T3,TP33,305
3135,,4.3,4.2,III,223 274,0,E1,P410 IBC08,B4,T1,TP33,306
3136,,2.2,,,,120 ml,E1,P203,,T75,TP5,306
3137,,5.1,4.1,I,274,0,E0,P099,,,,306
3138,71.5%22.5% 6%,2.1,,,,0,E0,P203,,T75,TP5,306
3139,,5.1,,I,274,0,E0,P502,,,,306
3139,,5.1,,II,274,1 L,E2,P504 IBC02,,,,306
3139,,5.1,,III,223 274,5 L,E1,P504 IBC02,,,,306
3140,,6.1,,I,43 274,0,E5,P001,,,,306
3140,,6.1,,II,43 274,100 ml,E4,P001 IBC02,,,,306
3140,,6.1,,III,43 223 274,5 L,E1,P001 IBC03 LP01,,,,306
3141,,6.1,,III,45 274,5 L,E1,P001 IBC03 LP01,,,,306
3142,,6.1,,I,274,0,E5,P001,,,,306
3142,,6.1,,II,274,100 ml,E4,P001 IBC02,,,,306
3142,,6.1,,III,223 274,5 L,E1,P001 IBC03 LP01,,,,306
3143,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,306
3143,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,306
3143,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,306
3144,,6.1,,I,43 274,0,E5,P001,,,,306
3144,,6.1,,II,43 274,100 ml,E4,P001 IBC02,,,,306
3144,,6.1,,III,43 223 274,5 L,E1,P001 IBC03 LP01,,,,307
3145,(C2-C12),8,,I,,0,E0,P001,,T14,TP2,307
3145,(C2-C12),8,,II,,1 L,E2,P001 IBC02,,T11,TP2 TP27,307
3145,(C2-C12),8,,III,223,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,307
3146,,6.1,,I,43 274,0,E5,P002 IBC07,B1,T6,TP33,307
3146,,6.1,,II,43 274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,307
3146,,6.1,,III,43 223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,307
3147,,8,,I,274,0,E0,P002 IBC07,B1,T6,TP33,307
3147,,8,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,307
3147,,8,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,307
3148,,4.3,,I,274,0,E0,P402,,T13,TP2 TP7 TP38,307
3148,,4.3,,II,274,500 ml,E2,P402 IBC01,,T7,TP2 TP7,307
3148,,4.3,,III,223 274,1 L,E1,P001 IBC02,,T7,TP2 TP7,307
3149,()5%,5.1,8,II,196,1 L,E2,P504 IBC02,PP10 B5,T7,TP2 TP6 TP24,307
3150,,2.1,,,,0,E0,P003,,,,307
3151,,9,,II,203 305,1 L,E2,P906 IBC02,,,,307
3152,,9,,II,203 305,1 kg,E2,P906 IBC08,"B2, B4",T3,TP33,307
3153,(),2.1,,,,0,E0,P200,,T50,,307
3154,(),2.1,,,,0,E0,P200,,,,307
3155,,6.1,,II,43,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,307
3156,,2.2,5.1,,274,0,E0,P200,,,,307
3157,,2.2,5.1,,274,0,E0,P200,,,,308
3158,,2.2,,,274,120 ml,E1,P203,,T75,TP5,308
3159,"1,1,1,2- ( R 134a)",2.2,,,,120 ml,E1,P200,,T50,,308
3160,,2.3,2.1,,274,0,E0,P200,,,,308
3161,,2.1,,,274,0,E0,P200,,T50,,308
3162,,2.3,,,274,0,E0,P200,,,,308
3163,,2.2,,,274 392,120 ml,E1,P200,,T50,,308
3164,( ),2.2,,,283 371,120 ml,E0,P003,,,,308
3165,() (M86),3,6.1 8,,,0,E0,P301,,,,308
3166,,9,,,123 356 388,0,E0,,,,,308
3167,,2.1,,,209,0,E0,P201,,,,308
3168,,2.3,2.1,,209,0,E0,P201,,,,308
3169,,2.3,,,209,0,E0,P201,,,,308
3170,,4.3,,II,244,500 g,E2,P410 IBC07,B2,T3 BK2,TP33,308
3170,,4.3,,III,223 244,1 kg,E1,P002 IBC08,B4,T1 BK2,TP33,308
3171,,9,,,123 388,0,E0,,,,,308
3172,,6.1,,I,210 274,0,E5,P001,,,,308
3172,,6.1,,II,210 274,100 ml,E4,P001 IBC02,,,,308
3172,,6.1,,III,210 223 274,5 L,E1,P001 IBC03 LP01,,,,308
3174,,4.2,,III,,0,E1,P002 IBC08 LP02,B3,T1,TP33,308
3175,,4.1,,II,216 274,1 kg,E2,P002 IBC06,PP9 B2,T3 BK1 BK2,TP33,308
3176,,4.1,,II,274,0,E0,,,T3,TP3 TP26,308
3176,,4.1,,III,223 274,0,E0,IBC01,,T1,TP3 TP26,309
3178,,4.1,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,309
3178,,4.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,309
3179,,4.1,6.1,II,274,1 kg,E2,P002 IBC06,B2,T3,TP33,309
3179,,4.1,6.1,III,223 274,5 kg,E1,P002 IBC06,,T1,TP33,309
3180,,4.1,8,II,274,1 kg,E2,P002 IBC06,B2,T3,TP33,309
3180,,4.1,8,III,223 274,5 kg,E1,P002 IBC06,,T1,TP33,309
3181,,4.1,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,309
3181,,4.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,309
3182,,4.1,,II,274,1 kg,E2,P410 IBC04,PP40,T3,TP33,309
3182,,4.1,,III,223 274,5 kg,E1,P002 IBC04,,T1,TP33,309
3183,,4.2,,II,274,0,E2,P001 IBC02,,,,309
3183,,4.2,,III,223 274,0,E1,P001 IBC02,,,,309
3184,,4.2,6.1,II,274,0,E2,P402 IBC02,,,,309
3184,,4.2,6.1,III,223 274,0,E1,P001 IBC02,,,,309
3185,,4.2,8,II,274,0,E2,P402 IBC02,,,,309
3185,,4.2,8,III,223 274,0,E1,P001 IBC02,,,,309
3186,,4.2,,II,274,0,E2,P001 IBC02,,,,309
3186,,4.2,,III,223 274,0,E1,P001 IBC02,,,,309
3187,,4.2,6.1,II,274,0,E2,P402 IBC02,,,,309
3187,,4.2,6.1,III,223 274,0,E1,P001 IBC02,,,,309
3188,,4.2,8,II,274,0,E2,P402 IBC02,,,,309
3188,,4.2,8,III,223 274,0,E1,P001 IBC02,,,,309
3189,,4.2,,II,274,0,E2,P410 IBC06,B2,T3,TP33,309
3189,,4.2,,III,223 274,0,E1,P002 IBC08 LP02,B3,T1,TP33,310
3190,,4.2,,II,274,0,E2,P410 IBC06,B2,T3,TP33,310
3190,,4.2,,III,223 274,0,E1,P002 IBC08 LP02,B3,T1,TP33,310
3191,,4.2,6.1,II,274,0,E2,P410 IBC05,B2,T3,TP33,310
3191,,4.2,6.1,III,223 274,0,E1,P002 IBC08,B3,T1,TP33,310
3192,,4.2,8,II,274,0,E2,P410 IBC05,B2,T3,TP33,310
3192,,4.2,8,III,223 274,0,E1,P002 IBC08,B3,T1,TP33,310
3194,,4.2,,I,274,0,E0,P400,,,,310
3200,,4.2,,I,274,0,E0,P404,,T21,TP7 TP33,310
3205,,4.2,,II,183 274,0,E2,P410 IBC06,B2,T3,TP33,310
3205,,4.2,,III,183 223 274,0,E1,P002 IBC08 LP02,B3,T1,TP33,310
3206,,4.2,8,II,182 274,0,E2,P410 IBC05,B2,T3,TP33,310
3206,,4.2,8,III,182 223 274,0,E1,P002 IBC08,B3,T1,TP33,310
3208,,4.3,,I,274,0,E0,P403 IBC99,,,,310
3208,,4.3,,II,274,500 g,E2,P410 IBC07,B2,T3,TP33,310
3208,,4.3,,III,223 274,1 kg,E1,P410 IBC08,B4,T1,TP33,310
3209,,4.3,4.2,I,274,0,E0,P403,,,,310
3209,,4.3,4.2,II,274,0,E0,P410 IBC05,B2,T3,TP33,310
3209,,4.3,4.2,III,223 274,0,E1,P410 IBC08,B4,T1,TP33,310
3210,,5.1,,II,274 351,1 L,E2,P504 IBC02,,T4,TP1,310
3210,,5.1,,III,223 274 351,5 L,E1,P504 IBC02,,T4,TP1,310
3211,,5.1,,II,,1 L,E2,P504 IBC02,,T4,TP1,310
3211,,5.1,,III,223,5 L,E1,P504 IBC02,,T4,TP1,310
3212,,5.1,,II,274 349,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,311
3213,,5.1,,II,274 350,1 L,E2,P504 IBC02,,T4,TP1,311
3213,,5.1,,III,223 274 350,5 L,E1,P504 IBC02,,T4,TP1,311
3214,,5.1,,II,206 274 353,1 L,E2,P504 IBC02,,T4,TP1,311
3215,,5.1,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,311
3216,,5.1,,III,,5 L,E1,P504 IBC02,,T4,TP1 TP29,311
3218,,5.1,,II,270,1 L,E2,P504 IBC02,,T4,TP1,311
3218,,5.1,,III,223 270,5 L,E1,P504 IBC02,,T4,TP1,311
3219,,5.1,,II,103 274,1 L,E2,P504 IBC01,,T4,TP1,311
3219,,5.1,,III,103 223 274,5 L,E1,P504 IBC02,,T4,TP1,311
3220,(R 125),2.2,,,,120 ml,E1,P200,,T50,,311
3221,B,4.1,,,181 274,25 ml,E0,P520,PP21,,,311
3222,B,4.1,,,181 274,100 g,E0,P520,PP21,,,311
3223,C,4.1,,,274,25 ml,E0,P520,PP21 PP94 PP95,,,311
3224,C,4.1,,,274,100 g,E0,P520,PP21 PP94 PP95,,,311
3225,D,4.1,,,274,125 ml,E0,P520,,,,311
3226,D,4.1,,,274,500 g,E0,P520,,,,311
3227,E,4.1,,,274,125 ml,E0,P520,,,,311
3228,E,4.1,,,274,500 g,E0,P520,,,,311
3229,F,4.1,,,274,125 ml,E0,P520 IBC99,,T23,,311
3230,F,4.1,,,274,500 g,E0,P520 IBC99,,T23,,311
3231,B,4.1,,,181 194 274,0,E0,P520,PP21,,,311
3232,B,4.1,,,181 194 274,0,E0,P520,PP21,,,312
3233,C,4.1,,,194 274,0,E0,P520,PP21,,,312
3234,C,4.1,,,194 274,0,E0,P520,PP21,,,312
3235,D,4.1,,,194 274,0,E0,P520,,,,312
3236,D,4.1,,,194 274,0,E0,P520,,,,312
3237,E,4.1,,,194 274,0,E0,P520,,,,312
3238,E,4.1,,,194 274,0,E0,P520,,,,312
3239,F,4.1,,,194 274,0,E0,P520,,T23,,312
3240,F,4.1,,,194 274,0,E0,P520,,T23,,312
3241,"2--2--1,3-",4.1,,III,246,5 kg,E1,P520 IBC08,PP22 B3,,,312
3242,,4.1,,II,215,1 kg,E0,P409,,T3,TP33,312
3243,,6.1,,II,217 274,500 g,E4,P002 IBC02,PP9,T2 BK1 BK2,TP33,312
3244,,8,,II,218 274,1 kg,E2,P002 IBC05,PP9,T3 BK1 BK2,TP33,312
3245,,9,,,219,0,E0,P904 IBC99,,,,312
3246,,6.1,8,I,354,0,E0,P602,,T20,TP2 TP13,312
3247,,5.1,,II,,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,312
3248,,3,6.1,II,220 221,1 L,E2,P001,,,,312
3248,,3,6.1,III,220 221 223,5 L,E1,P001,,,,312
3249,,6.1,,II,221,500 g,E4,P002,,T3,TP33,312
3249,,6.1,,III,221 223,5 kg,E1,P002,,T1,TP33,312
3250,,6.1,8,II,,0,E0,,,T7,TP3 TP28,312
3251,-5-,4.1,,III,132 226,5 kg,E0,P409,,,,312
3252,( R 32),2.1,,,,0,E0,P200,,T50,,312
3253,,8,,III,,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,313
3254,,4.2,,I,,0,E0,P400,,T21,TP2 TP7,313
3255,,4.2,8,I,,0,E0,P099,,,,313
3256,60,3,,III,274,0,E0,P099 IBC01,,T3,TP3 TP29,313
3257,100 ( ),9,,III,232 274,0,E0,P099 IBC01,,T3,TP3 TP29,313
3258,240,9,,III,232 274,0,E0,P099,,,,313
3259,,8,,I,274,0,E0,P002 IBC07,B1,T6,TP33,313
3259,,8,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,313
3259,,8,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,313
3260,,8,,I,274,0,E0,P002 IBC07,B1,T6,TP33,313
3260,,8,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,313
3260,,8,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,313
3261,,8,,I,274,0,E0,P002 IBC07,B1,T6,TP33,313
3261,,8,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,313
3261,,8,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,313
3262,,8,,I,274,0,E0,P002 IBC07,B1,T6,TP33,313
3262,,8,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,313
3262,,8,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,313
3263,,8,,I,274,0,E0,P002 IBC07,B1,T6,TP33,313
3263,,8,,II,274,1 kg,E2,P002 IBC08,"B2, B4",T3,TP33,313
3263,,8,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,314
3264,,8,,I,274,0,E0,P001,,T14,TP2 TP27,314
3264,,8,,II,274,1 L,E2,P001 IBC02,,T11,TP2 TP27,314
3264,,8,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,314
3265,,8,,I,274,0,E0,P001,,T14,TP2 TP27,314
3265,,8,,II,274,1 L,E2,P001 IBC02,,T11,TP2 TP27,314
3265,,8,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,314
3266,,8,,I,274,0,E0,P001,,T14,TP2 TP27,314
3266,,8,,II,274,1 L,E2,P001 IBC02,,T11,TP2 TP27,314
3266,,8,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,314
3267,,8,,I,274,0,E0,P001,,T14,TP2 TP27,314
3267,,8,,II,274,1 L,E2,P001 IBC02,,T11,TP2 TP27,314
3267,,8,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,314
3268,,9,,,280 289,0,E0,P902 LP902,,,,314
3269,,3,,II,236 340,5 L,3.3 340,P302,,,,314
3269,,3,,III,236 340,5 L,3.3 340,P302,,,,314
3270,12.6%,4.1,,II,237 286 403,1 kg,E2,P411,,,,314
3271,,3,,II,274,1 L,E2,P001 IBC02,,T7,TP1 TP8 TP28,314
3271,,3,,III,223 274,5 L,E1,P001 IBC03 LP01,,T4,TP1 TP29,315
3272,,3,,II,274,1 L,E2,P001 IBC02,,T7,TP1 TP8 TP28,315
3272,,3,,III,223 274,5 L,E1,P001 IBC03 LP01,,T4,TP1 TP29,315
3273,,3,6.1,I,274,0,E0,P001,,T14,TP2 TP13 TP27,315
3273,,3,6.1,II,274,1 L,E2,P001 IBC02,,T11,TP2 TP13 TP27,315
3274,,3,8,II,274,1 L,E2,P001 IBC02,,,,315
3275,,6.1,3,I,274 315,0,E5,P001,,T14,TP2 TP13 TP27,315
3275,,6.1,3,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP13 TP27,315
3276,,6.1,,I,274 315,0,E5,P001,,T14,TP2 TP13 TP27,315
3276,,6.1,,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,315
3276,,6.1,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,315
3277,,6.1,8,II,274,100 ml,E4,P001 IBC02,,T8,TP2 TP13 TP28,315
3278,,6.1,,I,43 274 315,0,E5,P001,,T14,TP2 TP13 TP27,315
3278,,6.1,,II,43 274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,315
3278,,6.1,,III,43 223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,315
3279,,6.1,3,I,43 274 315,0,E5,P001,,T14,TP2 TP13 TP27,315
3279,,6.1,3,II,43 274,100 ml,E4,P001,,T11,TP2 TP13 TP27,315
3280,,6.1,,I,274 315,0,E5,P001,,T14,TP2 TP13 TP27,315
3280,,6.1,,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,316
3280,,6.1,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,316
3281,,6.1,,I,274 315,0,E5,P601,,T14,TP2 TP13 TP27,316
3281,,6.1,,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,316
3281,,6.1,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,316
3282,,6.1,,I,274,0,E5,P001,,T14,TP2 TP13 TP27,316
3282,,6.1,,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,316
3282,,6.1,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,316
3283,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,316
3283,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,316
3283,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,316
3284,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,316
3284,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,316
3284,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,316
3285,,6.1,,I,274,0,E5,P002 IBC07,B1,T6,TP33,316
3285,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,316
3285,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,316
3286,,3,6.1 8,I,274,0,E0,P001,,T14,TP2 TP13 TP27,316
3286,,3,6.1 8,II,274,1 L,E2,P001 IBC99,,T11,TP2 TP13 TP27,316
3287,,6.1,,I,274 315,0,E5,P001,,T14,TP2 TP13 TP27,316
3287,,6.1,,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,317
3287,,6.1,,III,223 274,5 L,E1,P001 IBC03 LP01,,T7,TP1 TP28,317
3288,,6.1,,I,274,0,E5,P002 IBC99,,T6,TP33,317
3288,,6.1,,II,274,500 g,E4,P002 IBC08,"B2, B4",T3,TP33,317
3288,,6.1,,III,223 274,5 kg,E1,P002 IBC08 LP02,B3,T1,TP33,317
3289,,6.1,8,I,274 315,0,E5,P001,,T14,TP2 TP13 TP27,317
3289,,6.1,8,II,274,100 ml,E4,P001 IBC02,,T11,TP2 TP27,317
3290,,6.1,8,I,274,0,E5,P002 IBC99,,T6,TP33,317
3290,,6.1,8,II,274,500 g,E4,P002 IBC06,B2,T3,TP33,317
3291,( ),6.2,,,,0,E0,P621 IBC620 LP621,,BK2,,317
3292,,4.3,,,239 401,0,E0,P408,,,,317
3293,37%,6.1,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP1,317
3294,45%,6.1,3,I,,0,E0,P601,,T14,TP2 TP13,317
3295,,3,,I,,500 ml,E3,P001,,T11,TP1 TP8 TP28,317
3295,,3,,II,,1 L,E2,P001 IBC02,,T7,TP1 TP8 TP28,317
3295,,3,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP1 TP29,317
3296,(R 227),2.2,,,,120 ml,E1,P200,,T50,,317
3297,8.8%,2.2,,,392,120 ml,E1,P200,,T50,,317
3298,7.9%,2.2,,,392,120 ml,E1,P200,,T50,,317
3299,5.6%,2.2,,,392,120 ml,E1,P200,,T50,,317
3300,87%,2.3,2.1,,,0,E0,P200,,,,318
3301,,8,4.2,I,274,0,E0,P001,,,,318
3301,,8,4.2,II,274,0,E2,P001,,,,318
3302,2-,6.1,,II,386,100 ml,E4,P001 IBC02,,T7,TP2,318
3303,,2.3,5.1,,274,0,E0,P200,,,,318
3304,,2.3,8,,274,0,E0,P200,,,,318
3305,,2.3,2.1 8,,274,0,E0,P200,,,,318
3306,,2.3,5.1 8,,274,0,E0,P200,,,,318
3307,,2.3,5.1,,274,0,E0,P200,,,,318
3308,,2.3,8,,274,0,E0,P200,,,,318
3309,,2.3,2.1 8,,274,0,E0,P200,,,,318
3310,,2.3,5.18,,274,0,E0,P200,,,,318
3311,,2.2,5.1,,274,0,E0,P203,,T75,TP5 TP22,318
3312,,2.1,,,274,0,E0,P203,,T75,TP5,318
3313,,4.2,,II,,0,E2,P002 IBC08,"B2, B4",T3,TP33,318
3313,,4.2,,III,223,0,E1,P002 IBC08 LP02,B3,T1,TP33,318
3314,,9,,III,207,5 kg,E1,P002 IBC08,"PP14 B3, B6",,,318
3315,,6.1,,I,250,0,E0,P099,,,,318
3316,,9,,,251 340,3.3 251,3.3 340,P901,,,,318
3317,"2--4,6- 20%",4.1,,I,28,0,E0,P406,PP26,,,318
3318,"15 0.880, 50%",2.3,8,,23,0,E0,P200,,T50,,319
3319,2%10%,4.1,,II,28 272 274,0,E0,P099,,,,319
3320,12% 40%,8,,II,,1 L,E2,P001 IBC02,,T7,TP2,319
3320,12% 40%,8,,III,223,5 L,E1,P001 IBC03 LP01,,T4,TP2,319
3321,(LSA-II),7,,,172 317 325 336,0,E0,2.74.1.9 T5 TP4,,,,319
3322,(LSA-III),7,,,172 317 325 336,0,E0,2.74.1.9 T5 TP4,,,,319
3323,C,7,,,172 317 325,0,E0,2.74.1.9,,,,319
3324,(LSA-II),7,,,172 326 336,0,E0,2.74.1.9,,,,319
3325,(LSA-III),7,,,172 326 336,0,E0,2.74.1.9,,,,319
3326,(SCO-ISCO-II),7,,,172 326,0,E0,2.74.1.9,,,,319
3327,A,7,,,172 326,0,E0,2.74.1.9,,,,319
3328,B(U),7,,,172 326 337,0,E0,2.74.1.9,,,,319
3329,B(M),7,,,172 326 337,0,E0,2.74.1.9,,,,319
3330,C,7,,,172 326,0,E0,2.74.1.9,,,,319
3331,,7,,,172 326,0,E0,2.74.1.9,,,,319
3332,A,7,,,172 317,0,E0,2.74.1.9,,,,319
3333,A,7,,,172,0,E0,2.74.1.9,,,,320
3334,,9,,,106 274 276,0,E1,N/A,,,,320
3335,,9,,,106 274 276,0,E1,N/A,,,,320
3336,,3,,I,274,0,E0,P001,,T11,TP2,320
3336,,3,,II,274,1 L,E2,P001 IBC02,,T7,TP1 TP8 TP28,320
3336,,3,,III,223 274,5 L,E1,P001 IBC03 LP01,,T4,TP1 TP29,320
3337,R 404A,2.2,,,,120 ml,E1,P200,,T50,,320
3338,R 407A,2.2,,,,120 ml,E1,P200,,T50,,320
3339,R 407B,2.2,,,,120 ml,E1,P200,,T50,,320
